period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
62,1773244334.3996882,1773244364.3996882,0,39,0,8,0,0,8,0,0,0,0.26666666666666666,0.0,212.63333333333333,0.0,0.0,0.0,0.0,0.0,165394,0,0,0.0,100.0,0,0.0,113,199,0,0.0,0.0,0,0
63,1773244364.3996882,1773244394.3996882,82,39,17,17,17,17,0,82,82,0,0.5666666666666667,31717.8,80.93333333333334,2.4173604600569782,1.204709768295288,7.108799982070923,7.155705652236938,0.9023355993807632,165552,0,0,304.3917775154114,91.61455158359747,371456,51.65279079886044,31,0,0,46.74505755877254,374.697304725647,41,41
64,1773244394.3996882,1773244424.3996882,97,50,24,54,0,0,54,97,69,28,1.8,46611.333333333336,266.96666666666664,21.391485929489136,20.688501715660095,27.024017429351805,27.184169030189516,0.8022531599193992,169247,4,0,786.7678682804108,82.15945876915168,1105408,0.0,9,0,16,55.02676554693692,313.45610547065735,57,40
65,1773244424.3996882,1773244454.3996882,47,53,21,50,0,0,50,47,0,47,1.6666666666666667,25831.133333333335,304.73333333333335,24.976951985132125,24.245462656021118,29.633756160736084,29.950566005706786,0.788129288253286,173450,0,0,820.0862457752228,72.66379180749257,656128,0.0,56,126,0,0.0,0.0,11,36
66,1773244454.3996882,1773244484.3996882,3,53,11,44,0,0,44,3,0,3,1.4666666666666666,19206.9,600.2666666666667,38.71853696216237,39.41992735862732,40.13540172576904,40.22859764099121,0.7082685041120249,172885,0,0,511.88606548309326,69.53059134029206,672000,0.0,100,212,0,0.0,0.0,0,3
67,1773244484.3996882,1773244514.3996882,0,43,0,3,0,0,3,0,0,0,0.1,0.0,146.36666666666667,0.0,0.0,0.0,0.0,0.0,173717,0,0,0.0,100.0,0,0.0,113,155,0,0.0,0.0,0,0
68,1773244514.3996882,1773244544.3996882,63,46,26,26,26,26,0,63,63,0,0.8666666666666667,45968.4,132.03333333333333,1.9327388543349047,1.3399356603622437,5.3581902384758,5.544664621353149,0.9296925791771152,173946,0,0,330.10038471221924,89.90518701185874,387584,61.34522291330191,47,0,0,42.55624595920691,80.76886343955994,23,40
69,1773244544.3996882,1773244574.3996882,95,56,30,57,11,11,46,95,78,17,1.9,38687.933333333334,276.26666666666665,11.26326630115509,10.922911286354065,13.242117834091186,13.629817755222321,0.937907053758693,175795,4,0,694.4429333209991,84.67013392227375,288000,0.0,9,0,0,49.42121593603927,123.84066271781921,52,43
70,1773244574.3996882,1773244604.3996882,39,60,25,56,0,0,56,39,0,39,1.8666666666666667,36740.1,338.2,23.676541023254394,22.83958125114441,28.182744264602658,29.909100179672237,0.8773316287988843,178022,0,0,868.3156728744507,70.7637820580993,540416,0.0,61,187,0,0.0,0.0,5,34
71,1773244604.3996882,1773244634.3996882,4,60,4,35,0,0,35,4,0,4,1.1666666666666667,10047.366666666667,437.06666666666666,35.17766135931015,35.33521211147308,35.51165561676025,35.51520763397217,0.7051200339919269,178686,0,0,159.92576956748962,91.67053283502659,355328,0.0,96,199,0,0.0,0.0,0,4
