period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
47,128000,96,4736000,1773212872.492092,1773212905.2829652,32.78943371772766,7,60,53,6784000,53,206895.91831322844,1.6163743618220971,3.610354679935383,3.711106538772583,4.920597743988037,5.09407525062561,3.6103549048585712,3.711106777191162,4.920597887039184,5.094075489044189,0,0,0,0,2132.144709229243,3.610354679935383,RAMP_DOWN,3
48,128000,96,4736000,1773212905.282982,1773212936.4162698,31.13188099861145,3,51,48,6144000,48,197353.96008593365,1.5418278131713565,1.722838540871938,1.4175419807434082,3.2266241073608395,3.474745967388153,1.7228387544552486,1.4175422191619873,3.2266243457794186,3.474746205806732,0,0,0,0,2545.1583553760984,1.722838540871938,RAMP_UP,5
49,128000,96,4864000,1773212936.4162874,1773212968.1727517,31.7549729347229,5,53,48,6144000,48,193481.50642829743,1.5115742689710738,2.8758679777383804,2.7852739095687866,4.082432913780212,4.1682960581779485,2.875868191321691,2.7852742671966553,4.082433152198791,4.168296296596528,0,0,0,0,2153.6201092746855,2.8758679777383804,RAMP_DOWN,3
50,128000,96,4864000,1773212968.17277,1773213000.1487484,31.974475383758545,3,55,52,6656000,52,208166.0424483749,1.626297206627929,1.563628105016855,1.3852462768554688,3.0026512503623954,3.273074476718903,1.56362830217068,1.3852462768554688,3.0026514887809745,3.273074715137482,0,0,0,0,2630.206982108483,1.563628105016855,RAMP_UP,7
51,128000,96,4992000,1773213000.148766,1773213033.136732,32.98665904998779,7,61,54,6912000,54,209539.25614369116,1.637025438622587,3.4042781591415405,3.299230694770813,4.961831164360046,5.074577043056488,3.404278384314643,3.299230694770813,4.961831402778625,5.074577281475067,0,0,0,0,2111.190269033763,3.4042781591415405,RAMP_DOWN,3
52,128000,96,4992000,1773213033.1367495,1773213063.813074,30.675114393234253,3,52,49,6272000,49,204465.41517652373,1.5973860560665916,1.6623425435046761,1.420175313949585,3.0860524177551265,3.429202623367308,1.6623427575948286,1.420175552368164,3.0860526561737056,3.429202861785887,0,0,0,0,2560.5600647811666,1.6623425435046761,RAMP_UP,7
53,128000,96,4992000,1773213063.8130882,1773213096.3038867,32.489320516586304,7,54,47,6016000,47,185168.53859497426,1.4466292077732363,4.020239728562375,4.251664876937866,5.461904907226561,6.161144332885741,4.020239951762747,4.251665115356445,5.461904978752134,6.1611445713043205,0,0,0,0,1905.1081205264188,4.020239728562375,RAMP_DOWN,3
54,128000,96,5120000,1773213096.3039062,1773213128.64266,32.33744549751282,3,54,51,6528000,51,201871.23316534358,1.5771190091042468,1.626609161788342,1.4030146598815918,3.091452717781067,3.2028844356536865,1.6266093347586839,1.4030146598815918,3.091452956199646,3.202884793281555,0,0,0,0,2708.8168378653127,1.626609161788342,RAMP_UP,7
55,128000,96,5120000,1773213128.6426756,1773213161.6716728,33.02783155441284,7,61,54,6912000,54,209278.0444460178,1.6349847222345142,3.417314299830684,3.2831979990005493,4.819789445400237,5.004932453632355,3.41731447202188,3.2831982374191284,4.819789600372313,5.004932692050934,0,0,0,0,2158.6970987756627,3.417314299830684,RAMP_DOWN,3
56,128000,96,5120000,1773213161.6716864,1773213192.8866544,31.213759183883667,3,57,54,6912000,54,221440.80625728713,1.7300062988850557,1.523045707631994,1.4005337953567505,2.497102773189542,3.1314342331886285,1.5230458886535079,1.4005340337753296,2.4971029281616186,3.1314344716072076,0,0,0,0,2654.963052748372,1.523045707631994,RAMP_UP,7
