period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
83,1773278635.7555678,1773278665.7555678,49,32,14,37,5,5,32,49,38,11,1.2333333333333334,37600.23333333333,209.93333333333334,9.13446148804256,8.64960491657257,11.222155117988587,11.434961037635803,0.8689901799398309,147792,0,0,288.5315144062042,88.1262751273167,147712,0.0,0,0,0,0.046116512875224266,0.09922409057617188,21,28
84,1773278665.7555678,1773278695.7555678,51,30,21,40,3,3,37,51,39,12,1.3333333333333333,55246.46666666667,202.2,14.615577516101656,14.672396659851074,17.949514627456665,17.95102334022522,0.8875453913312215,147178,0,0,537.3206989765167,77.8880370791557,186304,0.0,0,0,0,0.0435034618821255,0.10061073303222656,23,28
85,1773278695.7555678,1773278725.7555678,55,26,16,34,1,1,33,55,37,18,1.1333333333333333,35508.666666666664,178.46666666666667,15.943335741758347,15.571515440940857,17.24841606616974,17.268885827064516,0.8994349603270017,147030,0,0,417.0018985271454,82.8394280441504,107072,0.0,0,0,0,0.045349491269964924,0.10386204719543457,30,25
86,1773278725.7555678,1773278755.7555678,39,42,29,45,3,3,42,39,26,13,1.5,68601.3,253.76666666666668,19.426848871954554,19.499926805496216,20.894600105285644,21.06566228866577,0.9197286954357363,147383,0,0,852.9143755435944,64.9006429817451,165120,0.0,0,0,0,0.07635671516944623,0.3829061985015869,12,27
87,1773278755.7555678,1773278785.7555678,44,37,17,35,7,7,28,44,33,11,1.1666666666666667,42719.23333333333,202.6,14.096587952445535,13.645490169525146,16.041838073730467,16.473219757080077,0.934705500324724,146504,0,0,405.08320784568787,83.32990914215277,83648,0.0,0,0,0,0.05363970398902893,0.09838080406188965,16,28
88,1773278785.7555678,1773278815.7555678,41,40,19,42,9,9,33,41,30,11,1.4,42482.5,238.9,11.73205226346066,12.045073509216309,14.831345152854919,15.037059512138367,0.8672192916352676,144909,0,0,407.95377683639526,83.21177873101254,169152,0.0,0,0,0,0.040736779188498475,0.10117435455322266,15,26
89,1773278815.7555678,1773278845.7555678,46,35,18,38,9,9,29,46,34,12,1.2666666666666666,44430.8,199.2,8.657001470264635,8.950400352478027,11.406880736351011,11.830450892448425,0.9329362029208301,146294,0,0,362.041716337204,85.10116393674058,89344,0.0,0,0,0,0.04936877516813056,0.10068655014038086,18,28
90,1773278845.7555678,1773278875.7555678,43,38,20,40,6,6,34,43,31,12,1.3333333333333333,50089.566666666666,245.7,15.236734509468079,16.558455228805542,17.6966472029686,18.015868098735808,0.9141810124424748,144430,0,0,482.48460054397583,80.14466664428083,128896,0.0,0,0,0,0.042813583424216824,0.09879207611083984,17,26
91,1773278875.7555678,1773278905.7555678,37,44,24,43,10,10,33,37,27,10,1.4333333333333333,59442.9,306.3666666666667,13.503408054510752,13.65746796131134,15.495056569576262,15.863551573753357,0.9388846996301483,141785,0,0,531.5896339416504,78.12388337688681,108928,0.0,0,0,0,0.04938387870788574,0.10065698623657227,9,28
92,1773278905.7555678,1773278935.7555678,46,35,20,40,12,12,28,46,37,9,1.3333333333333333,44933.76666666667,240.66666666666666,5.185590410232544,4.9756128787994385,7.390873456001282,7.899725251197814,0.9039046171385141,144139,0,0,347.2621080875397,85.70937826800248,129472,0.0,0,0,0,0.05182912349700928,0.1162559986114502,14,32
93,1773278935.7555678,1773278965.7555678,50,31,13,37,3,3,34,50,38,12,1.2333333333333334,36374.666666666664,201.2,10.241818611438458,10.417289972305298,12.366197729110718,12.47173560142517,0.921731987796292,143929,0,0,269.6612706184387,88.90282836961157,85376,0.0,0,0,0,0.1313912694047137,1.8737845420837402,22,28
94,1773278965.7555678,1773278995.7555678,46,35,16,37,3,3,34,46,30,16,1.2333333333333334,44815.46666666667,164.86666666666667,15.767884880304337,16.607633471488953,18.598826050758362,19.279251408576965,0.9180952380952381,145994,0,0,413.3764646053314,82.98862285574768,110080,0.0,0,0,0,0.038177345738266456,0.08724737167358398,18,28
95,1773278995.7555678,1773279025.7555678,48,33,14,34,5,5,29,48,31,17,1.1333333333333333,38737.73333333333,202.83333333333334,14.815540552139282,14.575856328010559,17.097706818580626,17.133824734687806,0.9010577346848833,146469,0,0,343.67225670814514,85.85710877744259,114944,0.0,0,0,0,0.04655702694042309,0.09518027305603027,18,30
96,1773279025.7555678,1773279055.7555678,42,39,16,32,2,2,30,42,24,18,1.0666666666666667,45741.8,156.8,15.419095903635025,15.331186890602112,17.71606981754303,17.855155873298646,0.9451313395231652,147320,0,0,406.3892650604248,83.27616193166976,75264,0.0,0,0,0,0.056884197088388294,0.10079455375671387,13,29
97,1773279055.7555678,1773279085.7555678,44,37,15,32,5,5,27,44,29,15,1.0666666666666667,36760.73333333333,205.73333333333332,13.299557638168334,12.859505414962769,17.14013159275055,17.146555638313295,0.8935268505079825,145657,0,0,325.3157227039337,86.6125216994266,117376,0.0,0,0,0,0.04773254254285027,0.15187716484069824,19,25
98,1773279085.7555678,1773279115.7555678,42,39,20,38,5,5,33,42,31,11,1.2666666666666666,51620.76666666667,262.46666666666664,16.085307681560515,17.85502254962921,19.377218437194824,19.744774475097657,0.8860544920825236,141748,0,0,513.0734515190125,78.88586619263323,176384,0.0,0,0,0,0.04949027138787347,0.10112309455871582,15,27
99,1773279115.7555678,1773279145.7555678,45,36,17,36,6,6,30,45,33,12,1.2,42247.46666666667,234.1,13.450920890359317,13.41097617149353,15.146043872833252,15.450881977081298,0.8887092700176812,142325,0,0,367.04464960098267,84.89528190942458,140992,0.0,0,0,0,0.032964110374450684,0.09224867820739746,21,24
100,1773279145.7555678,1773279175.7555678,45,36,18,36,1,1,35,45,35,10,1.2,42441.13333333333,191.7,15.88750418027242,14.702010989189148,20.85514689683914,20.858397009372712,0.8568698451015893,140210,0,0,518.9278695583344,78.64494363957472,182144,0.0,0,0,0,0.05838417344623142,0.10284662246704102,21,24
101,1773279175.7555678,1773279205.7555678,38,43,27,51,12,12,39,38,32,6,1.7,74008.53333333334,286.0,9.37881506284078,9.56217086315155,12.788989007472988,18.050180048942572,0.8832655650719498,139745,0,0,577.2144284248352,76.24631981790802,259072,0.0,0,0,0,0.174425639889457,2.399834632873535,12,26
102,1773279205.7555678,1773279235.7555678,47,34,18,33,10,10,23,47,32,15,1.1,43771.166666666664,165.63333333333333,9.014100088013542,8.883318662643433,12.400720393657684,12.898005445003509,0.963333170803062,139229,0,0,335.2104821205139,86.20532995388832,48128,0.0,0,0,0,0.050178306443350654,0.10116100311279297,18,29
103,1773279235.7555678,1773279265.7555678,40,41,17,38,4,4,34,40,27,13,1.2666666666666666,47088.26666666667,260.9,14.71682791148915,14.468153476715088,16.597965002059937,16.946805334091188,0.9506004985270791,139398,0,0,396.50264739990234,83.68301862551843,69760,0.0,0,0,0,0.05032236345352665,0.09594917297363281,14,26
104,1773279265.7555678,1773279295.7555678,33,48,28,47,15,15,32,33,25,8,1.5666666666666667,76319.76666666666,269.0,10.208676282564799,10.532157301902771,13.902652788162232,14.363934268951416,0.9557289481779792,138528,0,0,564.2995150089264,76.77779773625817,101312,0.0,0,0,0,0.05282693374447706,0.0948333740234375,8,25
105,1773279295.7555678,1773279325.7555678,43,38,18,34,13,13,21,43,31,12,1.1333333333333333,47711.666666666664,243.86666666666667,6.882600625356038,6.50885534286499,11.226931488513946,11.687626631259917,0.9582625033551042,137264,0,0,305.0220763683319,87.44765117825794,59712,0.0,0,0,0,0.04926124486056241,0.0995028018951416,17,26
106,1773279325.7555678,1773279355.7555678,41,40,21,38,7,7,31,41,29,12,1.2666666666666666,58251.2,239.23333333333332,11.40876584703272,12.810454487800598,15.042056477069854,15.104452800750732,0.9502784698812838,138044,0,0,463.586354970932,80.92237222341844,86848,0.0,0,0,0,0.04870515399509006,0.09638333320617676,14,27
107,1773279355.7555678,1773279385.7555678,42,38,19,37,9,9,28,42,29,13,1.2333333333333334,43292.6,206.4,12.812857678062038,12.128760576248169,16.049371886253354,16.94496997356415,0.9276698550438812,141886,0,0,423.57011103630066,82.35124537348747,93888,0.0,0,0,0,0.042963266372680664,0.10000276565551758,20,22
108,1773279385.7555678,1773279415.7555678,36,44,16,31,3,3,28,36,22,14,1.0333333333333334,40338.833333333336,209.56666666666666,19.725529938936234,19.64730477333069,21.23345708847046,21.26216287612915,0.9365146545339118,143968,0,0,490.43942427635193,79.56502398848534,76800,0.0,0,0,0,0.16845078651721662,2.210864543914795,10,26
109,1773279415.7555678,1773279445.7555678,33,47,22,40,12,12,28,33,25,8,1.3333333333333333,58316.3,237.73333333333332,8.976685814235521,8.770069122314453,15.718688821792602,17.340885477066042,0.9872644098810613,146209,0,0,420.8132870197296,82.4661130408446,22272,0.0,0,0,0,0.0594161201167751,0.1006319522857666,5,28
110,1773279445.7555678,1773279475.7555678,39,41,14,33,10,10,23,39,29,10,1.1,32234.033333333333,182.9,7.417070405823844,7.760209321975708,10.6676189661026,11.056275792121887,0.879046673286991,149879,0,0,235.91340041160583,90.17027498284975,116928,0.0,0,0,0,0.0401768134190486,0.09501791000366211,14,25
111,1773279475.7555678,1773279505.7555678,30,50,27,49,16,16,33,30,24,6,1.6333333333333333,73049.93333333333,321.9,7.820170049009652,7.983354091644287,13.292580890655513,15.117984809875487,0.951121888512329,147049,0,0,526.2014667987823,78.07493888338406,107072,0.0,0,0,0,0.0528318126027177,0.19080209732055664,6,24
112,1773279505.7555678,1773279535.7555678,38,42,27,45,23,23,22,38,30,8,1.5,67657.5,238.13333333333333,2.3348982169710357,2.5690436363220215,4.046234941482544,4.075725622177124,0.9403823102643366,147993,0,0,353.81778216362,85.25759240984917,120960,22.170059434298807,0,0,0,0.051889217124795016,0.15590882301330566,14,24
113,1773279535.7555678,1773279565.7555678,45,38,17,36,8,8,28,45,35,10,1.2,38946.03333333333,206.2,8.233885596780215,8.010234355926514,10.175334119796753,10.191392164230347,0.9726012384240232,150677,3,0,291.21971917152405,88.30442894893477,32000,0.0,0,0,0,0.05578685915747354,0.32304859161376953,20,25
114,1773279565.7555678,1773279595.7555678,48,35,22,37,6,6,31,48,34,14,1.2333333333333334,57523.63333333333,179.26666666666668,15.301628232002258,14.99120044708252,16.75880938768387,17.088712577819823,0.9056505769302119,149113,0,0,542.3445303440094,78.21909516690727,162752,0.0,0,0,0,0.04014269317068705,0.09301519393920898,22,26
115,1773279595.7555678,1773279625.7555678,41,42,27,46,7,6,40,41,33,8,1.5333333333333334,67000.0,257.4,16.1615798385055,15.723601341247559,19.399994206428527,19.446549344062806,0.9410677879714577,149499,0,0,716.2272691726685,71.23585264366794,118400,0.0,0,0,0,0.19908592700958253,2.200423240661621,15,26
116,1773279625.7555678,1773279655.7555678,41,42,29,48,17,17,31,41,30,11,1.6,72260.56666666667,284.1333333333333,9.908925779934588,9.759051084518433,11.667209625244139,12.585671882629393,0.962254120148857,151905,0,0,564.3560700416565,77.3350975886885,81792,0.0,0,0,0,0.047396619269188416,0.10301065444946289,16,25
117,1773279655.7555678,1773279685.7555678,46,37,16,29,4,4,25,46,30,16,0.9666666666666667,42600.2,187.7,14.053581684827805,16.022064089775085,18.127819776535034,18.580609846115113,0.9849198396793587,151389,0,0,396.98970437049866,84.05663837869484,19264,0.0,0,0,0,0.0496652330671038,0.10009026527404785,19,27
118,1773279685.7555678,1773279715.7555678,36,47,21,41,5,5,36,36,26,10,1.3666666666666667,56683.03333333333,268.8333333333333,17.54426864215306,17.539088010787964,19.267788648605347,19.462767362594604,0.9440512048192771,147748,0,0,538.7959337234497,78.36160908741165,95104,0.0,0,0,0,0.049931979948474516,0.0999135971069336,14,22
119,1773279715.7555678,1773279745.7555678,34,49,25,46,19,19,27,34,25,9,1.5333333333333334,69144.66666666667,218.16666666666666,8.35121409893036,6.572835803031921,15.100227308273315,15.17364712715149,0.9965118073776817,147064,0,0,448.63786125183105,81.98241521076983,7232,0.0,0,0,0,0.052586804495917426,0.16349315643310547,6,28
120,1773279745.7555678,1773279775.7555678,26,57,24,47,20,20,27,26,19,7,1.5666666666666667,61140.7,267.3333333333333,6.740735183159511,7.625179409980774,9.726442956924439,9.849016005992889,0.9615693392439527,148902,0,0,363.60436749458313,85.3974149600569,70464,0.0,0,0,0,0.050026869162535056,0.09987425804138184,1,25
