period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
33,1773217124.186145,1773217154.186145,60,39,9,33,3,3,30,60,30,30,1.1,12676.466666666667,95.43333333333334,11.620997508366903,10.561943769454956,17.064421129226684,17.491815462112427,0.9904008083529808,90121,0,0,219.44662404060364,92.61122477977766,14592,0.0,0,0,2062,5.896419669642593,8.993364810943604,9,51
34,1773217154.186145,1773217184.186145,60,39,9,36,5,5,31,60,31,29,1.2,13761.466666666667,141.33333333333334,7.8796374797821045,8.227905750274658,10.55004587173462,10.930963687896728,0.9993795563828137,89970,0,0,190.1678285598755,93.5970428094318,1024,0.0,0,0,1481,4.409594655036926,7.970523357391357,11,49
35,1773217184.186145,1773217214.186145,60,39,5,32,2,2,30,60,30,30,1.0666666666666667,7127.933333333333,85.83333333333333,10.006026983261108,11.564650774002075,11.981233930587768,12.055401105880737,0.8601377657981432,91135,0,0,117.66394019126892,96.03825117201114,119552,0.0,0,0,801,2.1425953060388565,6.683717727661133,12,48
36,1773217214.186145,1773217244.186145,60,39,10,37,4,4,33,60,33,27,1.2333333333333334,11765.6,119.13333333333334,7.957157897949219,7.823172569274902,11.09491696357727,11.206262712478638,0.926329159862094,93801,0,0,243.24716424942017,91.80985978958182,103936,0.0,0,0,862,2.344804093644426,5.862156629562378,7,53
37,1773217244.186145,1773217274.186145,60,39,7,33,5,5,28,60,28,32,1.1,7730.4,85.33333333333333,5.951649154935565,4.475347280502319,9.495479226112366,9.557448124885559,0.896161281413974,94858,0,0,137.2528591156006,95.37869161226934,96256,0.0,0,0,1736,4.389749570326372,7.963111877441406,8,52
38,1773217274.186145,1773217304.186145,60,39,5,33,2,2,31,60,31,29,1.1,9262.4,102.66666666666667,7.329260969161988,5.763035774230957,10.17721185684204,10.218882579803466,0.9799492970730583,95527,0,0,113.04025363922119,96.19393085389828,22272,0.0,0,0,1083,4.148820241292317,7.369945764541626,12,48
39,1773217304.186145,1773217334.186145,60,39,5,27,0,0,27,60,27,33,0.9,7032.166666666667,110.1,9.374708795547486,9.314967393875122,10.03960165977478,10.069473333358765,0.8579234972677595,96514,0,0,124.85910630226135,95.79598968679255,119808,0.0,0,0,1409,4.518513449916133,8.151746273040771,19,41
40,1773217334.186145,1773217364.186145,57,42,6,30,2,2,28,57,25,32,1.0,7302.233333333334,101.7,15.526215275128683,16.700117826461792,19.17406278848648,19.24984246492386,0.9453216374269006,99412,0,0,185.2641830444336,93.76214871904264,47872,0.0,0,0,1069,4.503821258191709,7.733734130859375,6,51
41,1773217364.186145,1773217394.186145,57,42,2,30,2,2,28,57,28,29,1.0,2927.0666666666666,81.16666666666667,12.413142681121826,12.413142681121826,12.561559820175171,12.574752454757691,1.0,100128,0,0,44.51907181739807,98.50104135294956,0,0.0,0,0,0,0.04026007652282715,0.09805941581726074,14,43
42,1773217394.186145,1773217424.186145,57,42,4,28,2,2,26,57,26,31,0.9333333333333333,9036.3,105.63333333333334,14.075840175151825,13.226250767707825,17.423480057716368,18.000854687690733,0.9659896079357582,101256,0,0,105.98355889320374,96.43153000359584,36864,0.0,0,0,49,0.21422594785690308,1.5240123271942139,8,49
