period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
47,64000,96,4480000,1773179503.5492108,1773179541.484469,37.93413472175598,7,32,25,1600000,25,42178.37079284606,0.6590370436382197,6.9351244640350345,7.397982120513916,10.548857831954956,10.740114803314208,6.935124645233154,7.397982358932495,10.548858070373536,10.740114860534668,0,0,0,0,2258.117149619069,6.9351244640350345,RAMP_DOWN,3
48,64000,96,4672000,1773179541.484481,1773179572.4952369,31.009700059890747,3,35,32,2048000,32,66043.85066751965,1.0319351666799947,2.6673818975687027,3.131463050842285,4.631979548931121,4.800151917934418,2.667382076382637,3.1314632892608643,4.63197968006134,4.800152082443238,0,0,0,0,2373.5951435075594,2.6673818975687027,RAMP_DOWN,1
49,64000,96,4672000,1773179572.4952488,1773179603.654972,31.15873908996582,1,23,22,1408000,22,45187.96463279941,0.7060619473874908,1.2956276265057651,1.6997991800308228,1.719853413105011,1.7233961582183839,1.2956278107383035,1.6997992992401123,1.71985365152359,1.7233962082862855,0,0,0,0,2840.989337924636,1.2956276265057651,RAMP_UP,7
50,64000,96,4672000,1773179603.654984,1773179636.849205,33.192920446395874,7,34,27,1728000,27,52059.29387233621,0.8134264667552533,6.489433694768835,6.909257411956787,8.814563155174255,9.366569299697876,6.489433915526779,6.909257888793945,8.814563393592834,9.366569538116455,0,0,0,0,2349.077412358016,6.489433694768835,RAMP_DOWN,3
51,64000,96,4864000,1773179636.849223,1773179668.878199,32.02793836593628,3,28,25,1600000,25,49956.38438288305,0.7805685059825477,3.230973310470581,3.1890907287597656,4.579930448532105,4.676192998886108,3.2309735107421873,3.1890907287597656,4.579930686950684,4.6761932373046875,0,0,0,0,2554.7704868563214,3.230973310470581,RAMP_DOWN,1
52,64000,96,4864000,1773179668.8782115,1773179699.2884996,30.409216165542603,1,21,20,1280000,20,42092.50225431322,0.657695347723644,1.3930262565612792,1.7127013206481934,1.7381358861923217,1.7684695386886595,1.3930264830589294,1.7127015590667725,1.7381361246109008,1.7684697771072386,0,0,0,0,2767.642168402703,1.3930262565612792,PLATEAU_RAMP_DOWN,1
53,64000,96,4864000,1773179699.288512,1773179731.0028336,31.713240385055542,1,24,23,1472000,23,46415.94432253795,0.7252491300396554,1.26004725953807,1.6961944103240967,1.7322048902511595,1.784204068183899,1.2600474564925483,1.6961946487426758,1.7322051286697386,1.7842041206359864,0,0,0,0,2749.0376713365463,1.26004725953807,PLATEAU_RAMP_DOWN,1
54,64000,96,5056000,1773179731.0028453,1773179762.3616307,31.357749462127686,1,23,22,1408000,22,44901.181499026636,0.7015809609222912,1.3033110878684304,1.7061563730239868,1.7381277441978455,1.7401958322525024,1.3033112721009688,1.7061564922332764,1.7381279706954955,1.7401960706710815,0,0,0,0,2800.3084061536388,1.3033110878684304,PLATEAU_RAMP_DOWN,1
55,64000,96,5056000,1773179762.3616447,1773179792.941073,30.578406810760498,1,24,23,1472000,23,48138.54459814451,0.7521647593460079,1.211704451104869,1.706899642944336,1.736665916442871,1.7417441129684448,1.2117046687913977,1.706899881362915,1.7366661548614502,1.7417445373535156,0,0,0,0,2870.0796623462825,1.211704451104869,RAMP_UP,7
56,64000,96,5056000,1773179792.941085,1773179827.9475248,35.005067110061646,7,31,24,1536000,24,43879.36166985669,0.6856150260915107,7.798510770003001,7.797302842140198,10.327916944026946,10.70346135854721,7.79851100842158,7.797303318977356,10.327917146682736,10.70346159696579,0,0,0,0,2290.509094268578,7.798510770003001,RAMP_DOWN,3
