period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
30,1773266425.0298536,1773266455.0298536,12,34,18,21,19,19,2,12,11,1,0.7,54167.03333333333,143.0,2.9540824055671693,1.2370046377182007,10.003818941116334,10.310992517471313,0.911859732072498,94709,1,0,233.5516836643219,83.07596495186074,572672,1.5305864810943572,0,0,0,0.0428130857406124,0.09129476547241211,2,10
31,1773266455.0298536,1773266485.0298536,9,37,12,30,20,19,11,9,8,1,1.0,53530.26666666667,212.16666666666666,0.9942972334948453,0.5880715847015381,2.2367169141769407,2.51874844789505,0.8260176214966312,95300,0,0,105.98949837684631,92.31960156689519,1117184,66.85675888350517,0,0,0,0.040417253971099854,0.09753918647766113,0,9
32,1773266485.0298536,1773266515.0298536,15,32,17,32,22,22,10,15,15,0,1.0666666666666667,56540.933333333334,166.23333333333332,1.1315532814372669,0.681788444519043,3.4540041446685783,3.5778660655021666,0.888763069490054,98899,1,0,129.64851641654968,90.80506975769151,754432,62.28155728542444,0,0,0,0.05058209316150562,0.1180429458618164,0,15
33,1773266515.0298536,1773266545.0298536,6,43,17,40,25,25,15,6,6,0,1.3333333333333333,49440.63333333333,350.73333333333335,0.6891660785675049,0.4765589237213135,1.6014283180236812,2.2257842731475814,0.8658520789257804,97915,2,0,113.47843217849731,92.28037876336754,795392,77.02779738108318,0,0,0,0.04610847657726657,0.10168027877807617,3,3
34,1773266545.0298536,1773266575.0298536,13,37,17,26,22,22,4,13,11,2,0.8666666666666667,62792.36666666667,164.33333333333334,1.3121369580427806,0.9604227542877197,2.5775102615356444,2.8451980137825013,0.8946438281674823,98580,1,0,152.44128274917603,89.8372478167216,793600,56.26210139857398,0,0,0,0.14445256485658534,1.7902448177337646,4,9
35,1773266575.0298536,1773266605.0298536,11,38,18,31,19,19,12,11,10,1,1.0333333333333334,52866.833333333336,371.46666666666664,0.8831033706665039,0.6569042205810547,2.336710858345031,2.441956276893616,0.9246265643924102,96431,0,0,150.82360243797302,89.73989099061409,477952,70.5632209777832,0,0,0,0.03447455565134684,0.0883798599243164,4,7
36,1773266605.0298536,1773266635.0298536,22,28,10,18,9,9,9,22,21,1,0.6,31813.833333333332,100.2,1.6513160268465679,1.4406569004058838,3.6585370421409587,4.906560924053194,0.9179469976517947,101572,1,0,101.08491277694702,93.2610058148702,313088,44.95613243844774,0,0,0,0.050161394579657195,0.09847283363342285,0,22
37,1773266635.0298536,1773266665.0298536,15,36,17,43,24,24,19,15,12,3,1.4333333333333333,54643.03333333333,269.73333333333335,1.0570040146509807,0.5620043277740479,3.1027066230773923,3.3524693298339843,0.92171875,102422,1,0,138.12947249412537,90.97192990234475,513024,64.7665328449673,0,0,0,0.0502367549472385,0.10102272033691406,0,15
38,1773266665.0298536,1773266695.0298536,11,42,18,35,22,22,13,11,9,2,1.1666666666666667,51043.3,222.86666666666667,1.9819989529522983,1.4951579570770264,5.183282804489135,5.757773582935332,0.7614985783575848,104077,2,0,199.3009171485901,87.46535112273018,1460224,33.93336823492339,0,0,0,0.04674048577585528,0.1003561019897461,2,9
39,1773266695.0298536,1773266725.0298536,20,34,19,32,22,22,10,20,19,1,1.0666666666666667,56964.1,188.13333333333333,1.8915671010812123,1.1564359664916992,4.696407198905944,5.736707143783569,0.9667690693840851,104372,1,0,240.1804904937744,85.17404379668059,227072,36.94776329729292,0,0,0,0.055071452768837535,0.2064042091369629,0,20
40,1773266725.0298536,1773266755.0298536,19,37,15,32,18,17,15,19,14,5,1.0666666666666667,48976.03333333333,148.16666666666666,2.1927373276816473,1.506639838218689,6.305155122280118,7.7882662463188135,0.8174489039961651,106081,2,0,203.52573156356812,87.88537312121618,1072384,26.90875574394509,0,0,0,0.04938288778066635,0.13132739067077637,0,19
41,1773266755.0298536,1773266785.0298536,20,37,18,35,20,20,15,20,15,5,1.1666666666666667,47647.36666666667,206.96666666666667,1.598712682723999,0.9407089948654175,4.024910020828247,4.160381708145142,0.8217852823935146,108787,2,0,197.11257028579712,88.47294910609374,1018624,46.70957724253337,0,0,0,0.04499930948824496,0.09851646423339844,8,12
42,1773266785.0298536,1773266815.0298536,19,38,19,33,18,18,15,19,14,5,1.1,54640.833333333336,198.6,3.0787188708782196,2.0118331909179688,6.804277670383453,7.445415856838226,0.8565625,108953,1,0,298.1460473537445,82.56455863428394,940032,0.0,0,0,0,0.05413231705174302,0.09341669082641602,2,17
43,1773266815.0298536,1773266845.0298536,29,28,9,20,8,8,12,29,22,7,0.6666666666666666,21684.833333333332,114.6,3.871048000123766,2.800279378890991,8.736009693145752,9.093408222198486,0.9469540399566971,114085,0,0,134.30338788032532,92.14600070875291,137984,0.0,0,0,0,0.03925268650054932,0.09961223602294922,1,28
44,1773266845.0298536,1773266875.0298536,21,36,17,39,17,17,22,21,14,7,1.3,45259.833333333336,212.76666666666668,1.7761755254533556,1.282759666442871,5.0349897027015675,5.375520012378692,0.8259065402932994,115034,0,0,230.31437516212463,86.53132308993423,945152,40.79414915155481,0,0,0,0.04434597107671922,0.09349799156188965,1,20
45,1773266875.0298536,1773266905.0298536,18,39,23,44,28,28,16,18,13,5,1.4666666666666666,68912.8,290.2,1.1400299812185353,0.6297152042388916,2.6085484981536857,3.666021184921263,0.8973024869150484,111360,1,0,294.87528944015503,82.75583102689153,848896,61.999000626048826,0,0,0,0.05259447562985304,0.1515951156616211,0,18
46,1773266905.0298536,1773266935.0298536,15,42,25,42,28,28,14,15,11,4,1.4,66381.23333333334,290.93333333333334,2.1960703815732683,0.8208338022232056,5.979668700695037,7.234020583629609,0.9467896987428865,113872,0,0,309.85061502456665,81.88008099271539,423680,26.797653947557727,0,0,0,0.22669547032087278,2.8969779014587402,1,14
47,1773266935.0298536,1773266965.0298536,20,37,21,39,25,25,14,20,19,1,1.3,58175.73333333333,271.03333333333336,0.7591585012582632,0.5723941326141357,1.7764373421669006,3.9092885851860046,0.8839478994679876,116857,0,0,215.15160131454468,87.41803501084534,809728,74.69471662472456,0,0,0,0.04511983828111128,0.09950017929077148,1,19
48,1773266965.0298536,1773266995.0298536,18,41,16,37,18,18,19,18,17,1,1.2333333333333334,48993.96666666667,204.63333333333333,2.303692391044215,1.878798007965088,4.404166078567504,4.742423791885376,0.9465063599930301,118146,2,0,192.26538610458374,89.13754880765063,314368,23.210253631859498,0,0,0,0.05071663856506348,0.09961485862731934,4,14
49,1773266995.0298536,1773267025.0298536,20,40,19,33,19,19,14,20,16,4,1.1,46381.5,231.53333333333333,1.1115934415297075,0.727373480796814,2.3616742134094237,3.0929470729827875,0.8258008100147275,118735,1,0,259.36996054649353,85.59055774741702,968960,62.94688528234308,0,0,0,0.04185322352818081,0.10001659393310547,0,20
50,1773267025.0298536,1773267055.0298536,13,47,26,50,31,31,19,13,12,1,1.6666666666666667,70918.13333333333,377.9,1.2431182630600468,0.6407680511474609,3.353187322616577,3.4753657579421997,0.9251188828026244,119040,0,0,281.04015851020813,84.38665786054399,636928,58.5627245646651,0,0,0,0.048380125400631926,0.09500479698181152,3,10
51,1773267055.0298536,1773267085.0298536,21,40,22,32,22,22,10,21,18,3,1.0666666666666667,65872.06666666667,187.06666666666666,1.5871498584747314,0.7507421970367432,4.365101575851437,5.586527614593503,0.909939095503434,119666,1,0,278.80325865745544,84.76484925369097,711680,47.09500471750896,0,0,0,0.045110183954238894,0.10048198699951172,2,19
52,1773267085.0298536,1773267115.0298536,18,43,22,38,21,21,17,18,14,4,1.2666666666666666,59025.1,228.53333333333333,2.440450429916382,2.480698585510254,4.684132981300354,4.8305422306060795,0.9332923566418396,119666,0,0,295.7463517189026,83.83899717383045,472320,18.651652336120605,0,0,0,0.055029296875,0.09744524955749512,0,18
