request_id,phase_id,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl,prefill_complete_time,token_timestamps,tokens_per_chunk
P1_c2_r80,SUSTAINED_P1,95,64000,60672,3328,1,0.5468688011169434,0.5468688011169434,0.0005509853363037109,0.54742431640625,1766199331.6488395,1766199332.1962638,2,0.0,1766199332.1957083,[1766199332.1957095],[1]
P1_c2_r81,SUSTAINED_P1,95,64000,60672,3328,1,0.5498223304748535,0.5498223304748535,0.0005605220794677734,0.5503871440887451,1766199331.9431376,1766199332.4935248,2,0.0,1766199332.49296,[1766199332.492961],[1]
P1_c2_r82,SUSTAINED_P1,95,64000,60672,3328,1,0.5553903579711914,0.5553903579711914,0.0005612373352050781,0.5559558868408203,1766199332.2389715,1766199332.7949274,2,0.0,1766199332.7943618,[1766199332.7943628],[1]
P1_c2_r83,SUSTAINED_P1,95,64000,60672,3328,1,0.5496499538421631,0.5496499538421631,0.0005655288696289062,0.5502200126647949,1766199332.5449805,1766199333.0952005,2,0.0,1766199333.0946305,[1766199333.0946317],[1]
P1_c2_r84,SUSTAINED_P1,95,64000,60672,3328,1,0.5433685779571533,0.5433685779571533,0.0005762577056884766,0.5439493656158447,1766199332.8453364,1766199333.3892858,2,0.0,1766199333.388705,[1766199333.3887062],[1]
P1_c2_r85,SUSTAINED_P1,95,64000,60672,3328,1,0.5485231876373291,0.5485231876373291,0.0005445480346679688,0.5490715503692627,1766199333.136154,1766199333.6852255,2,0.0,1766199333.6846771,[1766199333.684678],[1]
P1_c2_r86,SUSTAINED_P1,95,64000,60672,3328,1,0.5460216999053955,0.5460216999053955,0.0005681514739990234,0.5465939044952393,1766199333.4320636,1766199333.9786575,2,0.0,1766199333.9780853,[1766199333.9780862],[1]
P1_c2_r87,SUSTAINED_P1,95,64000,60672,3328,1,0.5482962131500244,0.5482962131500244,0.0005431175231933594,0.5488431453704834,1766199333.726849,1766199334.2756922,2,0.0,1766199334.2751453,[1766199334.275146],[1]
P1_c2_r88,SUSTAINED_P1,95,64000,60672,3328,1,0.5478291511535645,0.5478291511535645,0.0005605220794677734,0.548393726348877,1766199334.0211973,1766199334.569591,2,0.0,1766199334.5690265,[1766199334.5690274],[1]
P1_c2_r89,SUSTAINED_P1,95,64000,60672,3328,1,0.5500028133392334,0.5500028133392334,0.0006496906280517578,0.5506577491760254,1766199334.3181384,1766199334.868796,2,0.0,1766199334.8681412,[1766199334.8681433],[1]
P1_c2_r90,SUSTAINED_P1,95,64000,60672,3328,1,0.5504889488220215,0.5504889488220215,0.0005385875701904297,0.551032304763794,1766199334.6126277,1766199335.16366,2,0.0,1766199335.1631167,[1766199335.163118],[1]
P1_c2_r91,SUSTAINED_P1,95,64000,60672,3328,1,0.5815014839172363,0.5815014839172363,0.0005931854248046875,0.5820984840393066,1766199334.9111006,1766199335.493199,2,0.0,1766199335.492602,[1766199335.492603],[1]
P1_c2_r92,SUSTAINED_P1,95,64000,60672,3328,1,0.5804343223571777,0.5804343223571777,0.0005400180816650391,0.5809783935546875,1766199335.2069492,1766199335.7879276,2,0.0,1766199335.7873836,[1766199335.7873845],[1]
P1_c2_r93,SUSTAINED_P1,95,64000,60672,3328,1,0.5509769916534424,0.5509769916534424,0.0005471706390380859,0.5515282154083252,1766199335.5358212,1766199336.0873494,2,0.0,1766199336.0867982,[1766199336.0867996],[1]
P1_c2_r94,SUSTAINED_P1,95,64000,60672,3328,1,0.55279541015625,0.55279541015625,0.0005660057067871094,0.5533673763275146,1766199335.8309774,1766199336.3843448,2,0.0,1766199336.3837729,[1766199336.3837757],[1]
P1_c2_r95,SUSTAINED_P1,95,64000,60672,3328,1,0.5483174324035645,0.5483174324035645,0.0005266666412353516,0.5488479137420654,1766199336.130093,1766199336.678941,2,0.0,1766199336.6784105,[1766199336.6784112],[1]
P1_c2_r96,SUSTAINED_P1,95,64000,60672,3328,1,0.5430939197540283,0.5430939197540283,0.0005755424499511719,0.5436735153198242,1766199336.4268878,1766199336.9705613,2,0.0,1766199336.9699817,[1766199336.9699826],[1]
P1_c2_r97,SUSTAINED_P1,95,64000,60672,3328,1,0.5453028678894043,0.5453028678894043,0.0005621910095214844,0.5458691120147705,1766199336.7209694,1766199337.2668386,2,0.0,1766199337.2662723,[1766199337.2662733],[1]
P1_c2_r98,SUSTAINED_P1,95,64000,60672,3328,1,0.5485200881958008,0.5485200881958008,0.0005590915679931641,0.5490837097167969,1766199337.013678,1766199337.5627618,2,0.0,1766199337.5621982,[1766199337.5621996],[1]
P1_c2_r99,SUSTAINED_P1,95,64000,60672,3328,1,0.546250581741333,0.546250581741333,0.0005772113800048828,0.5468318462371826,1766199337.3094213,1766199337.8562531,2,0.0,1766199337.855672,[1766199337.855673],[1]
P1_c2_r100,SUSTAINED_P1,95,64000,60672,3328,1,0.5501689910888672,0.5501689910888672,0.0005273818969726562,0.5507020950317383,1766199337.6054933,1766199338.1561954,2,0.0,1766199338.1556623,[1766199338.1556647],[1]
P1_c2_r101,SUSTAINED_P1,95,64000,60672,3328,1,0.5498068332672119,0.5498068332672119,0.00045371055603027344,0.5502643585205078,1766199337.8993924,1766199338.4496567,2,0.0,1766199338.4491992,[1766199338.4492002],[1]
P2_c22_r0,SUSTAINED_P2,95,64000,60672,3328,1,0.49938273429870605,0.49938273429870605,0.000621795654296875,0.5000085830688477,1766199338.4986446,1766199338.9986532,22,0.0,1766199338.9980273,[1766199338.9980285],[1]
P2_c22_r2,SUSTAINED_P2,95,64000,60672,3328,1,1.07460355758667,1.07460355758667,0.0011844635009765625,1.0757920742034912,1766199338.5936933,1766199339.6694853,22,0.0,1766199339.6682968,[1766199339.6682973],[1]
P2_c22_r1,SUSTAINED_P2,95,64000,60672,3328,1,1.1231634616851807,1.1231634616851807,0.0004570484161376953,1.1236240863800049,1766199338.5459833,1766199339.6696074,22,0.0,1766199339.6691468,[1766199339.6691475],[1]
P2_c22_r4,SUSTAINED_P2,95,64000,60672,3328,1,1.6029787063598633,1.6029787063598633,0.00046563148498535156,1.6034479141235352,1766199338.689314,1766199340.2927618,22,0.0,1766199340.2922926,[1766199340.2922935],[1]
P2_c22_r3,SUSTAINED_P2,95,64000,60672,3328,1,1.6499929428100586,1.6499929428100586,0.0011963844299316406,1.6511931419372559,1766199338.6414428,1766199340.292636,22,0.0,1766199340.2914357,[1766199340.2914364],[1]
P2_c22_r7,SUSTAINED_P2,95,64000,60672,3328,1,2.1659228801727295,2.1659228801727295,0.000545501708984375,2.166471481323242,1766199338.8355024,1766199341.0019739,22,0.0,1766199341.0014253,[1766199341.0014262],[1]
P2_c22_r5,SUSTAINED_P2,95,64000,60672,3328,1,2.261702060699463,2.261702060699463,0.001758575439453125,2.2634644508361816,1766199338.73831,1766199341.0017745,22,0.0,1766199341.0000122,[1766199341.0000129],[1]
P2_c22_r6,SUSTAINED_P2,95,64000,60672,3328,1,2.214639902114868,2.214639902114868,0.001068115234375,2.2157108783721924,1766199338.7862165,1766199341.0019274,22,0.0,1766199341.0008564,[1766199341.000857],[1]
P2_c22_r8,SUSTAINED_P2,95,64000,60672,3328,1,2.7335987091064453,2.7335987091064453,0.0017740726470947266,2.735377311706543,1766199338.8945243,1766199341.6299016,22,0.0,1766199341.628123,[1766199341.6281242],[1]
P2_c22_r9,SUSTAINED_P2,95,64000,60672,3328,1,2.684096097946167,2.684096097946167,0.0004954338073730469,2.6845955848693848,1766199338.9454372,1766199341.6300328,22,0.0,1766199341.6295333,[1766199341.6295342],[1]
P2_c22_r11,SUSTAINED_P2,95,64000,60672,3328,1,3.2811872959136963,3.2811872959136963,0.0005247592926025391,3.281714916229248,1766199339.0455122,1766199342.327227,22,0.0,1766199342.3266995,[1766199342.3267007],[1]
P2_c22_r10,SUSTAINED_P2,95,64000,60672,3328,1,3.3316121101379395,3.3316121101379395,0.0016713142395019531,3.3332877159118652,1766199338.9937413,1766199342.327029,22,0.0,1766199342.3253534,[1766199342.3253543],[1]
P2_c22_r12,SUSTAINED_P2,95,64000,60672,3328,1,3.231440544128418,3.231440544128418,0.0009844303131103516,3.232429027557373,1766199339.0947506,1766199342.3271797,22,0.0,1766199342.3261912,[1766199342.3261926],[1]
P2_c22_r14,SUSTAINED_P2,95,64000,60672,3328,1,3.7802395820617676,3.7802395820617676,0.0005953311920166016,3.780839443206787,1766199339.1950378,1766199342.9758773,22,0.0,1766199342.9752774,[1766199342.9752786],[1]
P2_c22_r13,SUSTAINED_P2,95,64000,60672,3328,1,3.829273223876953,3.829273223876953,0.043607234954833984,3.8728883266448975,1766199339.1469278,1766199343.0198162,22,0.0,1766199342.976201,[1766199342.9762025],[1]
