period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
69,1773244535.0565932,1773244565.0565932,9,50,7,42,0,0,42,9,0,9,1.4,13542.3,210.13333333333333,52.64951566287449,52.518258571624756,55.66237392425537,55.87903964996338,0.8540353089533418,139406,0,0,446.3749659061432,74.78107537253429,237056,0.0,63,61,0,0.0,0.0,0,9
70,1773244565.0565932,1773244595.0565932,0,34,0,9,0,0,9,0,0,0,0.3,0.0,266.56666666666666,0.0,0.0,0.0,0.0,0.0,137401,0,0,0.0,100.0,0,0.0,88,113,0,0.0,0.0,0,0
71,1773244595.0565932,1773244625.0565932,57,29,1,1,1,1,0,57,57,0,0.03333333333333333,439.3,2.6333333333333333,3.2564847469329834,3.2564847469329834,3.2564847469329834,3.2564847469329834,1.0,137401,0,0,21.208308219909668,99.1779725496159,0,34.87030506134033,36,0,0,50.30212222707683,262.7399842739105,27,30
72,1773244625.0565932,1773244655.0565932,71,31,2,15,0,0,15,71,29,42,0.5,3477.766666666667,46.833333333333336,22.587554931640625,22.587554931640625,25.321601819992065,25.56462821006775,0.9920196439533456,138586,3,0,82.70018076896667,97.29737971343246,3328,0.0,23,0,0,189.5204665578645,948.4292154312134,31,40
73,1773244655.0565932,1773244685.0565932,17,57,20,54,0,0,54,17,0,17,1.8,27241.866666666665,228.83333333333334,28.564587080478667,27.45637285709381,33.529867911338805,33.81704917430878,0.8857098063808105,140956,0,0,842.5449316501617,62.04752560134407,373248,0.0,51,71,0,0.0,0.0,0,17
74,1773244685.0565932,1773244715.0565932,0,34,0,17,0,0,17,0,0,0,0.5666666666666667,0.0,325.23333333333335,0.0,0.0,0.0,0.0,0.0,141647,0,0,0.0,100.0,0,0.0,91,172,0,0.0,0.0,0,0
75,1773244715.0565932,1773244745.0565932,75,26,0,0,0,0,0,75,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141647,0,0,0.0,100.0,0,0.0,24,0,0,37.60056636492411,206.88077187538147,29,46
76,1773244745.0565932,1773244775.0565932,73,31,3,21,0,0,21,73,19,54,0.7,3846.0,55.233333333333334,27.31810935338338,23.610522985458374,33.799638938903804,34.705338134765626,0.997223764575236,141890,0,0,146.1597273349762,95.31539335464821,1280,0.0,21,0,0,12.048563681150737,77.13657855987549,34,39
77,1773244775.0565932,1773244805.0565932,55,31,0,18,0,0,18,55,0,55,0.6,0.0,41.2,0.0,0.0,0.0,0.0,0.0,142158,0,0,0.0,100.0,0,0.0,39,51,0,0.0,0.0,16,39
78,1773244805.0565932,1773244835.0565932,67,39,5,25,0,0,25,67,37,30,0.8333333333333334,6838.466666666666,69.5,49.939728021621704,48.69199323654175,53.31645188331604,53.41978451728821,0.995627732667083,143851,0,0,346.1099169254303,89.1160403482569,3584,0.0,19,0,0,28.113057510272878,304.76343154907227,26,41
79,1773244835.0565932,1773244865.0565932,49,26,2,18,0,0,18,49,0,49,0.6,3354.0666666666666,27.933333333333334,28.220788836479187,28.220788836479187,30.840975630283356,31.07388112306595,0.9961807765754297,145022,0,0,97.73627638816833,95.65616549385918,1536,0.0,50,77,0,0.0,0.0,4,45
80,1773244865.0565932,1773244895.0565932,4,45,6,45,0,0,45,4,0,4,1.5,12914.033333333333,324.3,42.385372956593834,43.02746069431305,44.192651867866516,44.1946079492569,0.912576433647331,146495,0,0,326.81559348106384,77.76764670196845,135424,0.0,76,116,0,0.0,0.0,0,4
81,1773244895.0565932,1773244925.0565932,0,30,0,4,0,0,4,0,0,0,0.13333333333333333,0.0,95.73333333333333,0.0,0.0,0.0,0.0,0.0,146505,0,0,0.0,100.0,0,0.0,95,121,0,0.0,0.0,0,0
82,1773244925.0565932,1773244955.0565932,76,26,1,1,1,1,0,76,76,0,0.03333333333333333,738.5333333333333,3.8666666666666667,0.29724907875061035,0.29724907875061035,0.29724907875061035,0.29724907875061035,1.0,146505,0,0,23.843872547149658,99.22078847885132,0,94.0550184249878,23,0,0,60.60565309710317,110.26209712028503,42,34
83,1773244955.0565932,1773244985.0565932,83,28,1,13,0,0,13,83,20,63,0.43333333333333335,996.1666666666666,51.46666666666667,15.907440900802612,15.907440900802612,15.907440900802612,15.907440900802612,1.0,146877,5,0,33.156805753707886,99.00430012751627,0,0.0,19,0,0,20.251941657066347,103.5147476196289,43,40
84,1773244985.0565932,1773245015.0565932,61,31,2,22,0,0,22,61,0,61,0.7333333333333333,3945.0333333333333,62.93333333333333,44.953758001327515,44.953758001327515,47.19115977287292,47.390039930343626,1.0,147430,0,0,125.05063366889954,95.46917993953262,0,0.0,38,52,0,0.0,0.0,22,39
85,1773245015.0565932,1773245045.0565932,21,48,11,40,0,0,40,21,0,21,1.3333333333333333,14773.8,169.26666666666668,59.377304727380924,60.01443648338318,63.21908104419708,64.27591383457184,0.9028761381702558,148673,0,0,864.3910052776337,58.24198042137036,172032,0.0,61,72,0,0.0,0.0,0,21
86,1773245045.0565932,1773245075.0565932,2,33,0,19,0,0,19,2,0,2,0.6333333333333333,0.0,274.0,0.0,0.0,0.0,0.0,0.0,149982,0,0,0.0,100.0,0,0.0,95,122,0,0.0,0.0,0,2
87,1773245075.0565932,1773245105.0565932,78,22,1,1,1,1,0,78,76,2,0.03333333333333333,2266.3,3.1666666666666665,2.0106372833251953,2.0106372833251953,2.0106372833251953,2.0106372833251953,0.9971751412429378,149985,0,0,25.23890471458435,99.15870317618052,768,59.7872543334961,30,0,0,39.97318474348489,111.23126220703125,48,30
88,1773245105.0565932,1773245135.0565932,95,17,0,12,0,0,12,95,29,66,0.4,0.0,29.466666666666665,0.0,0.0,0.0,0.0,0.0,150303,4,0,0.0,100.0,0,0.0,22,0,0,27.202236159094447,110.02958631515503,59,36
89,1773245135.0565932,1773245165.0565932,89,26,3,21,0,0,21,89,15,74,0.7,3709.9,62.0,48.00804487864176,48.16339993476868,48.65645754337311,48.700284886360166,0.9746689694876224,150751,0,0,213.240131855011,93.81912661289823,11264,0.0,19,0,0,29.695537026723226,148.27468490600586,53,36
