period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
45,1773226214.1650817,1773226244.1650817,0,54,11,60,0,0,60,0,0,0,2.0,21412.233333333334,446.6,29.002941955219615,31.943085193634033,34.915833473205566,35.14596290588379,0.9110933918070367,97571,0,0,455.07054233551025,71.90922578175862,228352,0.0,48,125,85,0.0,0.0,0,0
46,1773226244.1650817,1773226274.1650817,0,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97571,0,0,0.0,100.0,0,0.0,73,195,0,0.0,0.0,0,0
47,1773226274.1650817,1773226304.1650817,60,26,1,1,1,1,0,60,60,0,0.03333333333333333,3263.2,2.3333333333333335,3.611649513244629,3.611649513244629,3.611649513244629,3.611649513244629,0.9712230215827338,97615,0,0,18.584322452545166,99.27967742431996,11264,63.88350486755371,16,0,542,31.694930901292896,83.47654676437378,13,47
48,1773226304.1650817,1773226334.1650817,60,30,1,24,0,0,24,60,24,36,0.8,2342.0666666666666,62.56666666666667,20.627582550048828,20.627582550048828,20.627582550048828,20.627582550048828,1.0,97928,0,0,40.60185384750366,98.49622763527765,0,0.0,12,0,1395,39.572476943333946,162.64282989501953,12,48
49,1773226334.1650817,1773226364.1650817,9,49,10,51,0,0,51,9,0,9,1.7,14475.833333333334,319.46666666666664,13.485080480575562,11.966549634933472,18.260350227355957,18.329727172851562,0.8071080961510102,100078,0,0,276.2741434574127,84.12217566336709,334848,0.0,44,119,1,0.0,0.0,0,9
50,1773226364.1650817,1773226394.1650817,0,25,0,9,0,0,9,0,0,0,0.3,0.0,364.43333333333334,0.0,0.0,0.0,0.0,0.0,100133,0,0,0.0,100.0,0,0.0,77,302,0,0.0,0.0,0,0
51,1773226394.1650817,1773226424.1650817,60,30,1,1,1,1,0,60,60,0,0.03333333333333333,1785.7666666666667,0.03333333333333333,22.303189992904663,22.303189992904663,22.303189992904663,22.303189992904663,0.9796893667861409,100150,0,0,22.304494380950928,99.17390761552033,4352,0.0,12,0,1155,35.50415488149299,84.49538612365723,33,27
52,1773226424.1650817,1773226454.1650817,49,22,2,11,0,0,11,49,0,49,0.36666666666666664,1924.4,21.833333333333332,41.63559067249298,41.63559067249298,41.78810719251633,41.801664216518404,0.9578246392896781,102862,0,0,85.20669507980347,95.99968567700454,9728,0.0,31,62,153,0.0,0.0,8,41
53,1773226454.1650817,1773226484.1650817,2,36,8,47,0,0,47,2,0,2,1.5666666666666667,13872.333333333334,409.6,51.19418853521347,51.64453065395355,55.946671545505524,56.028454792499545,0.6594860747807355,104263,0,0,478.961895942688,57.9857986015186,566528,0.0,64,109,0,0.0,0.0,0,2
54,1773226484.1650817,1773226514.1650817,0,21,0,2,0,0,2,0,0,0,0.06666666666666667,0.0,23.133333333333333,0.0,0.0,0.0,0.0,0.0,104263,0,0,0.0,100.0,0,0.0,81,142,0,0.0,0.0,0,0
55,1773226514.1650817,1773226544.1650817,57,17,1,1,1,1,0,57,57,0,0.03333333333333333,1894.5,2.8666666666666667,3.9910337924957275,3.9910337924957275,3.9910337924957275,3.9910337924957275,0.9898648648648649,104272,0,0,23.979004383087158,98.9198646674285,2304,60.089662075042725,28,0,0,42.725351469270116,89.60090279579163,28,29
56,1773226544.1650817,1773226574.1650817,60,30,7,13,0,0,13,60,16,44,0.43333333333333335,12288.233333333334,43.2,26.189420223236084,24.59856081008911,34.827253937721245,36.1837298631668,0.9051589369463262,104841,3,0,261.2283501625061,90.32487591990717,139776,0.0,15,0,1713,75.968938305974,148.20014905929565,22,38
57,1773226574.1650817,1773226604.1650817,24,41,14,35,0,0,35,24,0,24,1.1666666666666667,23472.9,158.43333333333334,34.953188862119404,37.320380210876465,42.122814738750456,42.26079208135605,0.9064375340971086,105007,0,0,693.7384247779846,64.42367052420592,263424,0.0,40,81,306,0.0,0.0,0,24
58,1773226604.1650817,1773226634.1650817,0,34,0,25,0,0,25,0,0,0,0.8333333333333334,0.0,376.8666666666667,0.0,0.0,0.0,0.0,0.0,105251,0,0,0.0,100.0,0,0.0,71,155,0,0.0,0.0,0,0
